Socket0 STAPM Limit,Socket0 STAPM Power,Socket0 PPT Fast Limit,Socket0 PPT Slow Limit,Gfx Effective Frequency,Socket0 VDDCR Soc Power,Socket0 VDDCR Soc Temperature,Socket0 Socket Power,Thread0 Core Effective Frequency,Thread1 Core Effective Frequency,Thread2 Core Effective Frequency,Thread3 Core Effective Frequency,Thread4 Core Effective Frequency,Thread5 Core Effective Frequency,Thread6 Core Effective Frequency,Thread7 Core Effective Frequency,Socket0 Package Power,Core0 Power,Core1 Power,Core2 Power,Core3 Power,Socket0 Temperature,
25,10.5379,35,30,93.4511,2.77345,51.9664,9.42071,2730.16,2821.44,2746.07,2789.19,2689.96,2827.58,2682.56,2717.24,4.20303,0.124207,0.617065,0.0798035,0.0761414,53.375,
25,10.5382,35,30,305.915,3.32485,52.875,11.6297,2765.65,2807.58,2747.08,2844.79,2771.29,2765.21,2739.46,2663.86,5.11169,0.39093,0.168915,0.231476,0.0790405,53.375,
25,10.5387,35,30,239.271,3.44354,52.7235,13.0152,2332.92,2496.66,2758.21,2323.83,2839.45,2429.77,2826.37,3185.63,5.72128,0.225983,0.128174,0.634613,0.297089,53.375,
25,10.539,35,30,288.919,3.03676,52.6828,10.9741,2508.01,2521.75,2391.1,2652.08,2385.18,2446.54,3016.88,2666.44,4.897,0.243835,0.184021,0.194855,0.812531,53.5,
25,10.5397,35,30,338.79,3.51234,52.8657,11.395,2671.64,2664.91,2838.56,2744.61,2738.74,2777.68,2801,2769.73,5.08499,0.102692,0.697784,0.144501,0.28717,53.625,
25,10.5398,35,30,117.485,2.95196,52.0672,10.1218,2631.48,2611.52,2769.49,2743.22,2730.96,2815.5,2652.45,2680.76,4.51584,0.03479,0.167847,0.124817,0.449982,53.5,
25,10.5398,35,30,207.59,2.88754,52.4478,9.16626,2468.05,2516.71,2694.9,2697.91,2877.4,2771.48,2821.85,2632.6,4.04602,0.120392,0.103149,0.606537,0.155487,53.5,
25,10.5398,35,30,399.249,3.23158,52.5224,11.4923,2660.52,2649.04,2768.99,2810.36,2876.35,2752.07,2564.13,2710.25,5.12848,0.052948,0.15152,0.616302,0.0454712,53.5,
25,10.5399,35,30,399.646,3.31058,52.3409,9.53466,2605.55,2585.7,2837.58,2675.67,2832.84,2670.31,2694,2628.52,4.18976,0.0382996,0.323486,0.543213,0.0698853,53.375,
25,10.5403,35,30,184.143,3.11177,52.2273,9.83546,2611.8,2447.88,2735.28,2592.37,2883.7,2639.88,2749.34,2460.63,4.32205,0.0375366,0.176086,0.746002,0.240784,53.375,
25,10.5406,35,30,309.627,3.4582,52.7836,12.5898,2658.47,2782.06,2702.62,2675.41,2814.91,2878.62,2498.46,2825.02,5.61829,0.0923157,0.108643,0.352936,0.0265503,53.375,
25,10.5409,35,30,251.343,2.94585,52.2799,9.99766,2675.79,2673.16,2790.04,2813.42,2703.71,2677.99,2759.68,2669.68,4.41598,0.0495533,0.597812,0.100466,0.0995598,53.5,
25,10.541,35,30,279.14,3.30675,52.3545,10.362,2548.51,2582.69,2786.34,2772.96,2791.97,2804.73,2787.07,2648.77,4.62341,0.0227356,0.19577,0.266571,0.164185,53.5,
25,10.5409,35,30,329.399,2.87594,51.9104,9.62671,2666.54,2660.49,2850.4,2851.83,2760.97,2626.86,2737.36,2773.58,4.29459,0.0437927,0.703583,0.13092,0.137482,53.375,
25,10.5411,35,30,399.376,3.16133,52.2008,12.0565,2646.84,2682.02,2712.94,2856.72,2623.67,2767.88,2634.91,2761.62,5.29938,0.0575256,0.280914,0.0448608,0.0848389,53.375,
25,10.5412,35,30,313.228,3.27866,51.9104,10.5791,2655.62,2680.33,2763.02,2792.05,2635.59,2759.53,2652.8,2657.53,4.64539,0.0984192,0.602112,0.0473022,0.0547791,53.375,
25,10.5416,35,30,290.846,3.46229,52.5076,12.491,2624.94,2700.04,2752.28,2826.57,2751.12,2851.3,2624.49,2705.23,5.56625,0.0692749,0.205383,0.189209,0.067749,53.25,
25,10.5418,35,30,172.883,2.83679,52.1477,7.94402,2560.32,2515.99,2786.41,2614.35,2742.45,2540.63,2822.35,2429.82,3.48999,0.0132751,0.330811,0.194397,0.519562,53.25,
25,10.5415,35,30,118.914,3.32239,52.0265,10.155,2638.59,2529.98,2860.03,2677.41,2722.53,2588.12,2618.84,2412.88,4.4632,0.0282288,0.642853,0.113831,0.0648499,53.25,
