Socket0 STAPM Limit,Socket0 STAPM Power,Socket0 PPT Fast Limit,Socket0 PPT Slow Limit,Gfx Effective Frequency,Socket0 VDDCR Soc Power,Socket0 VDDCR Soc Temperature,Socket0 Socket Power,Thread0 Core Effective Frequency,Thread1 Core Effective Frequency,Thread2 Core Effective Frequency,Thread3 Core Effective Frequency,Thread4 Core Effective Frequency,Thread5 Core Effective Frequency,Thread6 Core Effective Frequency,Thread7 Core Effective Frequency,Socket0 Package Power,Core0 Power,Core1 Power,Core2 Power,Core3 Power,Socket0 Temperature,
28,9.69253,28,28,399.716,2.81409,57.6742,9.07792,2623.9,2334.06,2537.64,2210.49,2709.72,2774.89,2512.27,2725.35,4.03351,0.0694275,0.0245667,0.117798,0.0151062,58.375,
28,9.69231,28,28,357.588,2.73514,57.3955,8.48037,2309.95,2252.39,2446.26,2552.52,2509.25,2583.79,2561.94,2617.61,3.7825,0.00869751,0.039978,0.0135803,0.0215149,58.25,
28,9.69205,28,28,216.604,2.73531,57.3599,8.97971,2618.98,2629.31,2525.04,2375.68,2695.3,2777.56,2617.73,2702.78,3.94562,0.0668335,0.0248718,0.0971985,0.0314331,58.125,
28,9.69177,28,28,270.332,2.58207,57.306,8.24491,2385.56,2309.11,2583.21,2578.15,2612.66,2533.57,2390.74,2630.1,3.67706,0.00244141,0.0158691,0.0288391,0.0193787,58,
28,9.69161,28,28,252.238,2.82068,57.1705,9.16255,2304.07,2453.52,2731.36,2320.9,2666.66,2604.38,2400.28,2517.92,4.02603,0.0146484,0.0344849,0.0540161,0.0247192,58,
28,9.69129,32,30,240.185,2.51354,57.1231,7.86931,2470.44,2400.67,2638.12,2451.26,2673.89,2591.43,2666.7,2550.99,3.50906,0.00396729,0.0871277,0.0569153,0.0314331,58,
28,9.691,32,30,194.358,3.09049,57.322,9.23847,2483.62,2497,2557.09,2393.68,2558.22,2533.45,2458,2535.48,4.05945,0.00686646,0.0088501,0.0265503,0.0160217,57.875,
28,9.69081,32,30,365.554,2.75335,57.0672,8.30958,2664.42,2752.18,2753.21,2532.7,2470.43,2593.47,2334.75,2601.22,3.70651,0.0447083,0.0985718,0.0369263,0.0102234,57.875,
28,9.69099,32,30,315.003,3.56659,58.25,14.6568,2833.13,2783.63,2559.87,2293.63,2801.06,2728.22,2761.06,2778.17,6.42334,0.586243,0.012207,0.370483,0.512238,57.75,
28,9.69264,32,30,355.047,3.97819,59.8371,16.2499,3381.13,2916.05,2892.46,2892.43,2279.33,2416.54,2428.66,2349.88,7.26349,1.01135,0.746765,0.222931,0.429382,58,
28,9.69312,32,30,399.686,2.72853,58.3097,8.9261,2527.15,2421.46,2401.03,2370.61,2752.65,2587.79,2500.51,2587.5,3.93799,0.0465393,0.546875,0.124512,0.0183105,58.125,
28,9.69284,32,30,399.639,2.55308,57.697,8.28715,2509.4,2247.07,2577.24,2520.6,2671.2,2595.91,2216.32,2558.5,3.685,0.0154114,0.0456238,0.042572,0.00732422,58.125,
28,9.6927,32,30,399.419,3.09795,57.6679,10.2296,2451.78,2304.27,2528.72,2452.04,2744.65,2675.89,2492.63,2269.02,4.5639,0.0292969,0.0131226,0.137634,0.0338745,58.125,
28,9.69294,32,30,399.516,3.66966,57.875,11.0636,2511.08,2426.02,2708.29,2589.98,2677.02,2681.57,2424,2603.14,4.86298,0.0282288,0.105286,0.132141,0.0488281,58.125,
28,9.69324,32,30,227.98,3.24542,57.9925,11.256,2654.6,2531.28,2745.37,2453.6,2715.81,2660.08,2510.54,2651.43,5.02228,0.0660706,0.275421,0.16983,0.0561523,58.25,
28,9.69354,32,30,156.563,3.1568,57.9773,9.8106,2532.76,2510.54,2794.36,2558.61,2671.68,2637.97,2521.42,2591.49,4.31137,0.0335693,0.19165,0.112762,0.0448608,58.25,
28,9.69345,32,30,64.6044,3.6069,58.0323,10.3274,2676.23,2679.27,2747.32,2576.73,2728.73,2637.62,2607.58,2567.58,4.26376,0.0689697,0.128021,0.159454,0.0526428,58.25,
28,9.69371,32,30,399.549,3.30967,58.2045,11.2681,2614.22,2651.18,2720.3,2558.23,2712.18,2742.83,2539.64,2690.58,4.953,0.0463867,0.234528,0.12558,0.0776672,58.375,
28,9.69416,32,30,399.306,3.52634,58.4813,11.8302,2692.73,2745.58,2761.98,2722.05,2657.29,2705.49,2667.74,2773.27,5.27908,0.157471,0.166321,0.154114,0.150757,58.5,
28,9.69452,32,30,399.614,3.06663,58.3881,10.1224,2674.82,2717.29,2822.46,2685.98,2614.21,2651.9,2706.52,2765.97,4.45969,0.0930786,0.407257,0.0692749,0.128174,58.5,
28,9.6947,32,30,399.465,3.50302,57.8826,11.183,2608.44,2646.62,2781.23,2497.23,2610.97,2485.5,2493.47,2734.95,4.97208,0.0456238,0.191803,0.0564575,0.0788879,58.5,
28,9.69461,32,30,399.701,2.48318,57.5037,7.90545,2719.69,2411.16,2714.3,2577.73,2430.44,2504.96,2379.92,2690.98,3.48099,0.0727844,0.133057,0.0180054,0.0062561,58.5,
28,9.6943,32,30,348.698,2.75658,57.3561,9.58343,2707.28,2538.8,2327.81,2401.24,2752.48,2719.57,2701.12,2769.28,4.25644,0.0938416,0.00320435,0.144348,0.111237,58.25,
28,9.69466,32,30,193.06,3.76134,58.0075,10.8168,2790.24,2696.5,2743.75,2840.84,2679.96,2683.45,2485.81,2671,4.77917,0.127811,0.185976,0.094121,0.0182803,58.25,
28,9.69519,32,30,398.081,3.88757,58.5076,13.9541,2775,2780.45,2839.29,2840.43,2630.36,2709.65,2846.45,2829.09,6.1348,0.338745,0.372009,0.098877,0.475006,58.375,
28,9.69564,32,30,399.631,3.00798,58.1194,10.0328,2625.96,2782.43,2868.13,2779.62,2519.3,2745.57,2807.57,2776.07,4.47647,0.0575256,0.577545,0.0497437,0.161133,58.375,
28,9.69549,32,30,399.587,2.8527,57.4697,8.95691,2608.41,2471.45,2568.96,2532.22,2438.24,2544.07,2495.98,2742.78,3.93585,0.0364685,0.0119019,0.0241089,0.0485229,58.25,
28,9.69529,32,30,334.125,2.55123,57.4067,8.16433,2567.38,2690.68,2533.96,2567.29,2538.28,2528.9,2515.47,2628.41,3.64136,0.0338745,0.0195313,0.0315857,0.0158691,58.25,
28,9.69513,32,30,198.071,2.95932,57.3712,10.0395,2689.15,2610.19,2744.78,2575.02,2651.79,2685.34,2656.05,2783,4.41315,0.0904846,0.10849,0.0875854,0.0967407,58.125,
28,9.69596,32,30,351.73,3.78849,58.8993,15.2606,2989.91,2888.75,2686.39,2627.81,2819.56,2828.45,2828.47,2844.91,6.81183,0.969391,0.0827026,0.47287,0.503082,58.25,
28,9.69624,32,30,399.537,2.76007,57.7537,8.64665,2645.08,2442.29,2778.28,2875.04,2360.35,2524.63,2398.19,2592.27,3.75946,0.0527954,0.401611,0.027771,0.0328064,58.25,
28,9.69629,32,30,399.442,3.17968,57.7614,10.8512,2649.93,2491.12,2703.8,2469.35,2667.83,2609.84,2562.93,2740.34,4.86694,0.0517273,0.035553,0.109711,0.123901,58.25,
28,9.69615,32,30,376.368,2.59722,57.3545,8.25218,2543.38,2491.56,2638.03,2496.87,2331.9,2475.14,2431.21,2743.72,3.63602,0.0144958,0.0538635,0.0102234,0.0650024,58.25,
28,9.69617,32,30,399.3,3.54166,57.5644,11.5275,2728.02,2576.54,2356.25,2470.3,2551.11,2762.61,2548.18,2779.4,5.11108,0.10025,0.00930786,0.106201,0.155182,58.125,
28,9.6964,32,30,399.659,3.00323,57.5,9.07883,2638.87,2337.16,2692.08,2583.71,2529,2586.29,2455.83,2705.21,4.0509,0.0569153,0.0914001,0.0440979,0.0415039,58.125,
28,9.6965,32,30,399.804,3.47531,58.1174,11.2669,2885.31,2877.57,2442.48,2406.54,2588.13,2609.23,2565.85,2733.89,4.95209,0.683441,0.00793457,0.0437927,0.0585938,58.125,
28,9.69658,32,30,301.038,3.01559,57.6642,11.0354,2701.45,2806.13,2755.23,2760.95,2767.57,2681.73,2791.59,2837.34,4.92386,0.16861,0.153809,0.120697,0.290985,58.125,
28,9.69725,32,30,399.489,3.98363,58.4508,13.0488,2856.46,2671.5,2831.8,2638.28,2722.49,2579.31,2644.14,2775.01,5.73608,0.5159,0.340118,0.117798,0.12207,58.25,
28,9.69782,32,30,399.293,3.4408,58.6791,10.8916,2796.79,2638.08,2769.94,2641.64,2559.57,2586.09,2608.35,2704.79,4.85992,0.222626,0.217743,0.0382996,0.0788879,58.25,
28,9.698,32,30,399.775,3.11528,58.2235,10.6678,2698.7,2518.83,2635.87,2473.17,2583.6,2706.72,2695.49,2636.95,4.68887,0.0596619,0.0610352,0.0791931,0.11261,58.25,
28,9.69803,32,30,227.223,2.92443,57.8657,9.01793,2659.51,2422.68,2742.59,2492.84,2439.05,2648.06,2806.67,2482.79,4.02283,0.0421143,0.162811,0.0236511,0.187378,58.25,
28,9.69786,32,30,253.076,2.97078,57.7313,9.4317,2647.42,2465.42,2377.63,2496.99,2712.62,2628.67,2603.34,2608.63,4.12582,0.050354,0.0109863,0.127411,0.0411987,58.25,
28,9.69787,32,30,220.552,3.01299,57.4962,9.50707,2667.88,2342.35,2659.96,2582.09,2488.16,2566.16,2454.66,2497.19,4.26071,0.0572205,0.0697327,0.0338745,0.0163269,58.25,
28,9.69775,32,30,276.517,3.09314,57.3918,9.75297,2577.11,2441.84,2380.88,2443.22,2625.57,2740.39,2608.79,2765.14,4.3071,0.0126648,0.0106812,0.105286,0.0605774,58.25,
28,9.69766,32,30,399.528,2.65126,57.3068,8.56288,2617.32,2328.03,2690.46,2413.78,2503.12,2523.73,2480.57,2599.75,3.80707,0.0320435,0.0784302,0.0259399,0.0193787,58.125,
28,9.69785,28,28,284.665,3.42636,57.8545,12.0966,2699.34,2733.28,2355.43,2399.45,2758.53,2749.04,2728.69,2794.22,5.39825,0.163574,0.00396729,0.194092,0.206757,58.125,
28,9.69808,32,30,241.691,2.71535,57.7045,8.84312,2621.8,2362.3,2781.32,2825.95,2562.51,2553.32,2692.96,2567.03,3.88596,0.0296021,0.296478,0.0262451,0.0558472,58.25,
28,9.69775,32,30,299.192,3.1189,57.4478,9.19381,2432.92,2710.4,2681.11,2342.28,2520.42,2463.12,2467.58,2626.56,4.10172,0.032196,0.0894165,0.0247192,0.0143433,58.25,
